,mnth,hr,weekday,temp,hum,windspeed,casual,cnt,season_fall,season_springer,season_summer,season_winter,holiday_No,holiday_Yes,workingday_No work,workingday_Working Day,weathersit_Clear,weathersit_Heavy Rain,weathersit_Light Snow,weathersit_Mist
7031,10,14,2,0.56,0.4,0.2537,66.0,200,0,0,0,1,1,0,0,1,1,0,0,0
7032,10,15,2,0.56,0.37,0.1045,63.0,234,0,0,0,1,1,0,0,1,1,0,0,0
7033,10,16,2,0.56,0.37,0.194,52.0,285,0,0,0,1,1,0,0,1,1,0,0,0
7034,10,17,2,0.56,0.37,0.1045,68.0,564,0,0,0,1,1,0,0,1,1,0,0,0
7035,10,18,2,0.52,0.42,0.1045,65.0,518,0,0,0,1,1,0,0,1,1,0,0,0
7036,10,19,2,0.48,0.67,0.194,44.0,338,0,0,0,1,1,0,0,1,1,0,0,0
7037,10,20,2,0.46,0.67,0.1045,40.0,248,0,0,0,1,1,0,0,1,1,0,0,0
7038,10,21,2,0.44,0.72,0.1343,32.0,201,0,0,0,1,1,0,0,1,1,0,0,0
7039,10,22,2,0.46,0.67,0.194,22.0,170,0,0,0,1,1,0,0,1,1,0,0,0
7040,10,23,2,0.44,0.72,0.1343,15.0,94,0,0,0,1,1,0,0,1,1,0,0,0
7041,10,0,3,0.44,0.72,0.194,4.0,32,0,0,0,1,1,0,0,1,1,0,0,0
7042,10,1,3,0.44,0.67,0.2537,3.0,12,0,0,0,1,1,0,0,1,1,0,0,0
7043,10,2,3,0.44,0.67,0.1642,2.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7044,10,3,3,0.44,0.67,0.2239,0.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7045,10,4,3,0.42,0.71,0.2537,0.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7046,10,5,3,0.42,0.71,0.2239,0.0,21,0,0,0,1,1,0,0,1,1,0,0,0
7047,10,6,3,0.42,0.71,0.2239,0.0,92,0,0,0,1,1,0,0,1,1,0,0,0
7048,10,7,3,0.42,0.71,0.1642,15.0,299,0,0,0,1,1,0,0,1,1,0,0,0
7049,10,8,3,0.44,0.67,0.194,26.0,464,0,0,0,1,1,0,0,1,0,0,0,1
7050,10,9,3,0.48,0.63,0.2239,14.0,240,0,0,0,1,1,0,0,1,0,0,0,1
7051,10,10,3,0.52,0.62,0.2537,26.0,131,0,0,0,1,1,0,0,1,0,0,0,1
7052,10,11,3,0.52,0.59,0.3284,23.0,155,0,0,0,1,1,0,0,1,1,0,0,0
7053,10,12,3,0.58,0.53,0.2239,39.0,194,0,0,0,1,1,0,0,1,0,0,1,0
7054,10,13,3,0.56,0.6,0.1045,20.0,82,0,0,0,1,1,0,0,1,0,0,1,0
7055,10,14,3,0.52,0.77,0.0,14.0,66,0,0,0,1,1,0,0,1,0,0,0,1
7056,10,15,3,0.52,0.77,0.0,11.0,70,0,0,0,1,1,0,0,1,0,0,0,1
7057,10,16,3,0.52,0.77,0.0896,17.0,213,0,0,0,1,1,0,0,1,0,0,0,1
7058,10,17,3,0.52,0.77,0.1045,40.0,454,0,0,0,1,1,0,0,1,0,0,0,1
7059,10,18,3,0.52,0.77,0.1642,55.0,453,0,0,0,1,1,0,0,1,1,0,0,0
7060,10,19,3,0.5,0.82,0.0,25.0,331,0,0,0,1,1,0,0,1,1,0,0,0
7061,10,20,3,0.5,0.88,0.0,27.0,207,0,0,0,1,1,0,0,1,1,0,0,0
7062,10,21,3,0.52,0.77,0.0,17.0,157,0,0,0,1,1,0,0,1,0,0,0,1
7063,10,22,3,0.48,0.88,0.0896,23.0,135,0,0,0,1,1,0,0,1,0,0,0,1
7064,10,23,3,0.48,0.88,0.0896,3.0,75,0,0,0,1,1,0,0,1,0,0,0,1
7065,10,0,4,0.46,0.94,0.0,3.0,26,0,0,0,1,1,0,0,1,1,0,0,0
7066,10,1,4,0.46,0.94,0.0,2.0,11,0,0,0,1,1,0,0,1,1,0,0,0
7067,10,2,4,0.46,0.94,0.0,3.0,8,0,0,0,1,1,0,0,1,0,0,1,0
7068,10,3,4,0.46,0.94,0.0,1.0,5,0,0,0,1,1,0,0,1,0,0,1,0
7069,10,4,4,0.48,0.88,0.0,1.0,5,0,0,0,1,1,0,0,1,0,0,1,0
7070,10,5,4,0.48,0.88,0.0896,1.0,15,0,0,0,1,1,0,0,1,0,0,1,0
7071,10,6,4,0.5,0.82,0.0,4.0,46,0,0,0,1,1,0,0,1,0,0,1,0
7072,10,7,4,0.46,0.94,0.0896,9.0,137,0,0,0,1,1,0,0,1,0,0,0,1
7073,10,8,4,0.48,0.88,0.194,12.0,316,0,0,0,1,1,0,0,1,0,0,1,0
7074,10,9,4,0.5,0.82,0.1642,16.0,171,0,0,0,1,1,0,0,1,0,0,0,1
7075,10,10,4,0.5,0.88,0.194,10.0,62,0,0,0,1,1,0,0,1,0,0,1,0
7076,10,11,4,0.5,0.88,0.1343,8.0,52,0,0,0,1,1,0,0,1,0,0,1,0
7077,10,12,4,0.5,0.88,0.1343,8.0,53,0,0,0,1,1,0,0,1,0,0,1,0
7078,10,13,4,0.5,0.88,0.1642,10.0,74,0,0,0,1,1,0,0,1,0,0,0,1
7079,10,14,4,0.52,0.83,0.0,16.0,92,0,0,0,1,1,0,0,1,0,0,0,1
7080,10,15,4,0.52,0.83,0.1045,12.0,107,0,0,0,1,1,0,0,1,0,0,0,1
7081,10,16,4,0.56,0.73,0.1642,14.0,207,0,0,0,1,1,0,0,1,0,0,0,1
7082,10,17,4,0.5,0.72,0.4627,31.0,322,0,0,0,1,1,0,0,1,0,0,0,1
7083,10,18,4,0.48,0.67,0.4627,14.0,240,0,0,0,1,1,0,0,1,0,0,0,1
7084,10,19,4,0.44,0.67,0.4627,19.0,219,0,0,0,1,1,0,0,1,0,0,0,1
7085,10,20,4,0.42,0.67,0.4925,11.0,182,0,0,0,1,1,0,0,1,1,0,0,0
7086,10,21,4,0.4,0.62,0.5224,13.0,132,0,0,0,1,1,0,0,1,1,0,0,0
7087,10,22,4,0.36,0.66,0.4925,14.0,111,0,0,0,1,1,0,0,1,1,0,0,0
7088,10,23,4,0.34,0.61,0.4179,8.0,68,0,0,0,1,1,0,0,1,1,0,0,0
7089,10,0,5,0.34,0.66,0.2537,4.0,44,0,0,0,1,1,0,0,1,1,0,0,0
7090,10,1,5,0.32,0.66,0.2537,7.0,16,0,0,0,1,1,0,0,1,1,0,0,0
7091,10,2,5,0.32,0.66,0.2836,1.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7092,10,3,5,0.3,0.7,0.2836,4.0,8,0,0,0,1,1,0,0,1,1,0,0,0
7093,10,4,5,0.3,0.65,0.2836,5.0,10,0,0,0,1,1,0,0,1,1,0,0,0
7094,10,5,5,0.3,0.61,0.2537,0.0,25,0,0,0,1,1,0,0,1,0,0,0,1
7095,10,6,5,0.28,0.65,0.2537,1.0,75,0,0,0,1,1,0,0,1,1,0,0,0
7096,10,7,5,0.28,0.65,0.2537,6.0,205,0,0,0,1,1,0,0,1,1,0,0,0
7097,10,8,5,0.3,0.61,0.2836,13.0,374,0,0,0,1,1,0,0,1,1,0,0,0
7098,10,9,5,0.32,0.57,0.2239,19.0,229,0,0,0,1,1,0,0,1,1,0,0,0
7099,10,10,5,0.34,0.57,0.2239,28.0,130,0,0,0,1,1,0,0,1,1,0,0,0
7100,10,11,5,0.36,0.5,0.2239,40.0,168,0,0,0,1,1,0,0,1,1,0,0,0
7101,10,12,5,0.38,0.4,0.1642,46.0,213,0,0,0,1,1,0,0,1,0,0,0,1
7102,10,13,5,0.38,0.42,0.2239,43.0,228,0,0,0,1,1,0,0,1,0,0,0,1
7103,10,14,5,0.36,0.46,0.194,33.0,185,0,0,0,1,1,0,0,1,0,0,0,1
7104,10,15,5,0.36,0.43,0.2537,44.0,215,0,0,0,1,1,0,0,1,0,0,0,1
7105,10,16,5,0.36,0.46,0.1642,46.0,308,0,0,0,1,1,0,0,1,0,0,0,1
7106,10,17,5,0.36,0.5,0.1343,35.0,446,0,0,0,1,1,0,0,1,0,0,0,1
7107,10,18,5,0.36,0.53,0.1642,36.0,368,0,0,0,1,1,0,0,1,0,0,0,1
7108,10,19,5,0.36,0.5,0.1343,16.0,204,0,0,0,1,1,0,0,1,0,0,0,1
7109,10,20,5,0.34,0.61,0.2239,12.0,143,0,0,0,1,1,0,0,1,0,0,1,0
7110,10,21,5,0.32,0.7,0.1642,5.0,74,0,0,0,1,1,0,0,1,0,0,1,0
7111,10,22,5,0.3,0.75,0.2836,4.0,36,0,0,0,1,1,0,0,1,0,0,1,0
7112,10,23,5,0.3,0.81,0.3284,8.0,39,0,0,0,1,1,0,0,1,0,0,1,0
7113,10,0,6,0.28,0.87,0.2985,0.0,19,0,0,0,1,1,0,1,0,0,0,1,0
7114,10,1,6,0.3,0.87,0.2985,0.0,18,0,0,0,1,1,0,1,0,0,0,1,0
7115,10,2,6,0.3,0.87,0.2985,1.0,17,0,0,0,1,1,0,1,0,0,0,1,0
7116,10,3,6,0.3,0.81,0.4179,0.0,8,0,0,0,1,1,0,1,0,0,0,1,0
7117,10,4,6,0.3,0.81,0.4179,0.0,5,0,0,0,1,1,0,1,0,0,0,1,0
7118,10,5,6,0.26,0.93,0.3582,0.0,5,0,0,0,1,1,0,1,0,0,0,1,0
7119,10,6,6,0.26,0.87,0.3582,4.0,5,0,0,0,1,1,0,1,0,0,0,1,0
7120,10,7,6,0.26,0.87,0.3582,1.0,7,0,0,0,1,1,0,1,0,0,0,1,0
7121,10,8,6,0.28,0.87,0.3582,4.0,20,0,0,0,1,1,0,1,0,0,0,1,0
7122,10,9,6,0.28,0.87,0.3582,1.0,20,0,0,0,1,1,0,1,0,0,0,1,0
7123,10,10,6,0.26,0.93,0.3284,0.0,12,0,0,0,1,1,0,1,0,0,0,1,0
7124,10,11,6,0.26,0.93,0.3881,1.0,27,0,0,0,1,1,0,1,0,0,0,1,0
7125,10,12,6,0.24,0.87,0.4925,6.0,50,0,0,0,1,1,0,1,0,0,0,1,0
7126,10,13,6,0.24,0.87,0.5224,0.0,30,0,0,0,1,1,0,1,0,0,0,1,0
7127,10,14,6,0.24,0.87,0.4478,0.0,29,0,0,0,1,1,0,1,0,0,0,1,0
7128,10,15,6,0.22,0.93,0.2537,3.0,41,0,0,0,1,1,0,1,0,0,0,1,0
7129,10,16,6,0.22,0.93,0.3284,3.0,22,0,0,0,1,1,0,1,0,0,0,1,0
7130,10,17,6,0.22,0.93,0.3284,3.0,31,0,0,0,1,1,0,1,0,0,0,1,0
7131,10,18,6,0.22,0.93,0.3284,6.0,43,0,0,0,1,1,0,1,0,0,0,1,0
7132,10,19,6,0.24,0.87,0.3582,3.0,39,0,0,0,1,1,0,1,0,1,0,0,0
7133,10,20,6,0.24,0.87,0.3582,7.0,47,0,0,0,1,1,0,1,0,1,0,0,0
7134,10,21,6,0.24,0.87,0.3582,1.0,50,0,0,0,1,1,0,1,0,1,0,0,0
7135,10,22,6,0.22,0.87,0.2239,10.0,54,0,0,0,1,1,0,1,0,1,0,0,0
7136,10,23,6,0.22,0.87,0.194,3.0,36,0,0,0,1,1,0,1,0,1,0,0,0
7137,10,0,0,0.22,0.87,0.2239,7.0,54,0,0,0,1,1,0,1,0,1,0,0,0
7138,10,1,0,0.22,0.87,0.2537,9.0,43,0,0,0,1,1,0,1,0,1,0,0,0
7139,10,2,0,0.22,0.87,0.2836,7.0,50,0,0,0,1,1,0,1,0,1,0,0,0
7140,10,3,0,0.24,0.75,0.3582,7.0,33,0,0,0,1,1,0,1,0,1,0,0,0
7141,10,4,0,0.22,0.8,0.3284,1.0,11,0,0,0,1,1,0,1,0,1,0,0,0
7142,10,5,0,0.24,0.75,0.2985,0.0,5,0,0,0,1,1,0,1,0,1,0,0,0
7143,10,6,0,0.24,0.75,0.2537,2.0,10,0,0,0,1,1,0,1,0,1,0,0,0
7144,10,7,0,0.24,0.75,0.0,7.0,22,0,0,0,1,1,0,1,0,1,0,0,0
7145,10,8,0,0.26,0.7,0.2239,20.0,80,0,0,0,1,1,0,1,0,1,0,0,0
7146,10,9,0,0.3,0.65,0.2537,55.0,147,0,0,0,1,1,0,1,0,1,0,0,0
7147,10,10,0,0.32,0.61,0.0896,53.0,178,0,0,0,1,1,0,1,0,1,0,0,0
7148,10,11,0,0.36,0.53,0.2239,58.0,240,0,0,0,1,1,0,1,0,1,0,0,0
7149,10,12,0,0.38,0.5,0.194,85.0,314,0,0,0,1,1,0,1,0,1,0,0,0
7150,10,13,0,0.4,0.43,0.2239,113.0,345,0,0,0,1,1,0,1,0,1,0,0,0
7151,10,14,0,0.42,0.38,0.194,91.0,300,0,0,0,1,1,0,1,0,1,0,0,0
7152,10,15,0,0.42,0.35,0.1642,88.0,290,0,0,0,1,1,0,1,0,1,0,0,0
7153,10,16,0,0.42,0.32,0.1343,107.0,320,0,0,0,1,1,0,1,0,1,0,0,0
7154,10,17,0,0.4,0.35,0.1045,54.0,245,0,0,0,1,1,0,1,0,1,0,0,0
7155,10,18,0,0.36,0.4,0.1343,51.0,213,0,0,0,1,1,0,1,0,1,0,0,0
7156,10,19,0,0.56,0.49,0.2985,28.0,153,0,0,0,1,1,0,1,0,1,0,0,0
7157,10,20,0,0.34,0.57,0.0,18.0,92,0,0,0,1,1,0,1,0,1,0,0,0
7158,10,21,0,0.32,0.66,0.0,4.0,79,0,0,0,1,1,0,1,0,1,0,0,0
7159,10,22,0,0.3,0.75,0.0,13.0,71,0,0,0,1,1,0,1,0,1,0,0,0
7160,10,23,0,0.26,0.87,0.0,7.0,37,0,0,0,1,1,0,1,0,1,0,0,0
7161,10,0,1,0.26,0.87,0.0,3.0,23,0,0,0,1,1,0,0,1,1,0,0,0
7162,10,1,1,0.26,0.81,0.0,5.0,13,0,0,0,1,1,0,0,1,1,0,0,0
7163,10,2,1,0.24,0.87,0.0,0.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7164,10,3,1,0.24,0.87,0.1045,0.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7165,10,4,1,0.24,0.87,0.0,1.0,6,0,0,0,1,1,0,0,1,1,0,0,0
7166,10,5,1,0.22,0.93,0.0,0.0,18,0,0,0,1,1,0,0,1,1,0,0,0
7167,10,6,1,0.24,0.87,0.0,4.0,86,0,0,0,1,1,0,0,1,1,0,0,0
7168,10,7,1,0.24,0.93,0.0,11.0,227,0,0,0,1,1,0,0,1,1,0,0,0
7169,10,8,1,0.28,0.87,0.0,17.0,372,0,0,0,1,1,0,0,1,0,0,0,1
7170,10,9,1,0.32,0.76,0.1642,14.0,211,0,0,0,1,1,0,0,1,0,0,0,1
7171,10,10,1,0.36,0.57,0.1642,18.0,105,0,0,0,1,1,0,0,1,0,0,0,1
7172,10,11,1,0.4,0.5,0.1343,31.0,128,0,0,0,1,1,0,0,1,1,0,0,0
7173,10,12,1,0.42,0.44,0.2239,30.0,170,0,0,0,1,1,0,0,1,1,0,0,0
7174,10,13,1,0.44,0.44,0.2239,24.0,152,0,0,0,1,1,0,0,1,0,0,0,1
7175,10,14,1,0.44,0.47,0.2239,22.0,141,0,0,0,1,1,0,0,1,0,0,0,1
7176,10,15,1,0.44,0.47,0.1642,27.0,168,0,0,0,1,1,0,0,1,1,0,0,0
7177,10,16,1,0.42,0.54,0.1642,30.0,272,0,0,0,1,1,0,0,1,1,0,0,0
7178,10,17,1,0.42,0.54,0.1343,44.0,486,0,0,0,1,1,0,0,1,1,0,0,0
7179,10,18,1,0.4,0.66,0.0896,30.0,422,0,0,0,1,1,0,0,1,1,0,0,0
7180,10,19,1,0.4,0.66,0.0896,12.0,238,0,0,0,1,1,0,0,1,1,0,0,0
7181,10,20,1,0.4,0.66,0.0896,18.0,172,0,0,0,1,1,0,0,1,1,0,0,0
7182,10,21,1,0.36,0.76,0.194,7.0,116,0,0,0,1,1,0,0,1,0,0,0,1
7183,10,22,1,0.36,0.76,0.194,8.0,85,0,0,0,1,1,0,0,1,0,0,0,1
7184,10,23,1,0.36,0.76,0.194,6.0,52,0,0,0,1,1,0,0,1,0,0,0,1
7185,11,0,2,0.36,0.87,0.1642,3.0,21,0,0,0,1,1,0,0,1,0,0,0,1
7186,11,1,2,0.36,0.81,0.1343,3.0,11,0,0,0,1,1,0,0,1,1,0,0,0
7187,11,2,2,0.36,0.81,0.1642,1.0,5,0,0,0,1,1,0,0,1,0,0,0,1
7188,11,3,2,0.36,0.81,0.1343,1.0,6,0,0,0,1,1,0,0,1,0,0,0,1
7189,11,4,2,0.34,0.81,0.2239,1.0,8,0,0,0,1,1,0,0,1,1,0,0,0
7190,11,5,2,0.32,0.81,0.194,0.0,18,0,0,0,1,1,0,0,1,1,0,0,0
7191,11,6,2,0.32,0.81,0.194,3.0,93,0,0,0,1,1,0,0,1,1,0,0,0
7192,11,7,2,0.34,0.76,0.194,8.0,254,0,0,0,1,1,0,0,1,1,0,0,0
7193,11,8,2,0.36,0.71,0.2537,17.0,419,0,0,0,1,1,0,0,1,1,0,0,0
7194,11,9,2,0.4,0.66,0.1642,16.0,222,0,0,0,1,1,0,0,1,1,0,0,0
7195,11,10,2,0.44,0.62,0.1343,21.0,135,0,0,0,1,1,0,0,1,1,0,0,0
7196,11,11,2,0.46,0.63,0.1045,16.0,117,0,0,0,1,1,0,0,1,1,0,0,0
7197,11,12,2,0.5,0.48,0.0896,23.0,176,0,0,0,1,1,0,0,1,1,0,0,0
7198,11,13,2,0.48,0.55,0.194,20.0,167,0,0,0,1,1,0,0,1,1,0,0,0
7199,11,14,2,0.5,0.48,0.2537,32.0,150,0,0,0,1,1,0,0,1,1,0,0,0
7200,11,15,2,0.5,0.45,0.1343,38.0,186,0,0,0,1,1,0,0,1,1,0,0,0
7201,11,16,2,0.48,0.44,0.1642,46.0,298,0,0,0,1,1,0,0,1,1,0,0,0
7202,11,17,2,0.44,0.54,0.1642,36.0,506,0,0,0,1,1,0,0,1,1,0,0,0
7203,11,18,2,0.42,0.58,0.1045,39.0,460,0,0,0,1,1,0,0,1,1,0,0,0
7204,11,19,2,0.42,0.58,0.0896,39.0,313,0,0,0,1,1,0,0,1,1,0,0,0
7205,11,20,2,0.4,0.71,0.0,18.0,209,0,0,0,1,1,0,0,1,1,0,0,0
7206,11,21,2,0.36,0.81,0.0,13.0,127,0,0,0,1,1,0,0,1,1,0,0,0
7207,11,22,2,0.36,0.81,0.0,5.0,96,0,0,0,1,1,0,0,1,1,0,0,0
7208,11,23,2,0.34,0.87,0.0,11.0,72,0,0,0,1,1,0,0,1,1,0,0,0
7209,11,0,3,0.32,0.87,0.0,0.0,19,0,0,0,1,1,0,0,1,1,0,0,0
7210,11,1,3,0.3,0.87,0.0,2.0,10,0,0,0,1,1,0,0,1,1,0,0,0
7211,11,2,3,0.3,0.87,0.0,0.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7212,11,3,3,0.3,0.75,0.0,0.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7213,11,4,3,0.3,0.87,0.0,0.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7214,11,5,3,0.3,0.81,0.0,0.0,27,0,0,0,1,1,0,0,1,1,0,0,0
7215,11,6,3,0.3,0.81,0.0,1.0,92,0,0,0,1,1,0,0,1,1,0,0,0
7216,11,7,3,0.3,0.81,0.0,11.0,251,0,0,0,1,1,0,0,1,1,0,0,0
7217,11,8,3,0.32,0.87,0.0,20.0,472,0,0,0,1,1,0,0,1,1,0,0,0
7218,11,9,3,0.34,0.87,0.0,15.0,228,0,0,0,1,1,0,0,1,1,0,0,0
7219,11,10,3,0.4,0.71,0.0896,25.0,133,0,0,0,1,1,0,0,1,1,0,0,0
7220,11,11,3,0.42,0.71,0.1343,27.0,144,0,0,0,1,1,0,0,1,1,0,0,0
7221,11,12,3,0.46,0.55,0.1642,32.0,189,0,0,0,1,1,0,0,1,1,0,0,0
7222,11,13,3,0.48,0.48,0.1642,22.0,161,0,0,0,1,1,0,0,1,1,0,0,0
7223,11,14,3,0.5,0.45,0.1642,40.0,172,0,0,0,1,1,0,0,1,1,0,0,0
7224,11,15,3,0.48,0.51,0.1642,26.0,187,0,0,0,1,1,0,0,1,1,0,0,0
7225,11,16,3,0.48,0.51,0.1045,35.0,266,0,0,0,1,1,0,0,1,1,0,0,0
7226,11,17,3,0.44,0.62,0.194,30.0,553,0,0,0,1,1,0,0,1,1,0,0,0
7227,11,18,3,0.42,0.71,0.1642,31.0,479,0,0,0,1,1,0,0,1,1,0,0,0
7228,11,19,3,0.4,0.76,0.1343,25.0,282,0,0,0,1,1,0,0,1,1,0,0,0
7229,11,20,3,0.4,0.66,0.1343,5.0,182,0,0,0,1,1,0,0,1,1,0,0,0
7230,11,21,3,0.38,0.71,0.1343,13.0,168,0,0,0,1,1,0,0,1,1,0,0,0
7231,11,22,3,0.36,0.71,0.1343,7.0,106,0,0,0,1,1,0,0,1,1,0,0,0
7232,11,23,3,0.36,0.76,0.0896,3.0,57,0,0,0,1,1,0,0,1,1,0,0,0
7233,11,0,4,0.36,0.76,0.0896,3.0,31,0,0,0,1,1,0,0,1,1,0,0,0
7234,11,1,4,0.34,0.81,0.1343,3.0,15,0,0,0,1,1,0,0,1,1,0,0,0
7235,11,2,4,0.34,0.76,0.1343,2.0,7,0,0,0,1,1,0,0,1,1,0,0,0
7236,11,3,4,0.34,0.81,0.1343,1.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7237,11,4,4,0.32,0.81,0.0896,1.0,5,0,0,0,1,1,0,0,1,1,0,0,0
7238,11,5,4,0.32,0.81,0.1343,1.0,28,0,0,0,1,1,0,0,1,1,0,0,0
7239,11,6,4,0.34,0.76,0.194,3.0,99,0,0,0,1,1,0,0,1,1,0,0,0
7240,11,7,4,0.32,0.81,0.0896,12.0,292,0,0,0,1,1,0,0,1,0,0,0,1
7241,11,8,4,0.34,0.81,0.0896,8.0,402,0,0,0,1,1,0,0,1,0,0,0,1
7242,11,9,4,0.36,0.81,0.194,9.0,164,0,0,0,1,1,0,0,1,0,0,0,1
7243,11,10,4,0.4,0.76,0.194,12.0,110,0,0,0,1,1,0,0,1,0,0,0,1
7244,11,11,4,0.44,0.67,0.194,12.0,120,0,0,0,1,1,0,0,1,1,0,0,0
7245,11,12,4,0.5,0.51,0.194,17.0,179,0,0,0,1,1,0,0,1,1,0,0,0
7246,11,13,4,0.52,0.48,0.2537,19.0,169,0,0,0,1,1,0,0,1,0,0,0,1
7247,11,14,4,0.52,0.52,0.1642,32.0,152,0,0,0,1,1,0,0,1,1,0,0,0
7248,11,15,4,0.52,0.52,0.1642,24.0,162,0,0,0,1,1,0,0,1,1,0,0,0
7249,11,16,4,0.52,0.48,0.194,33.0,267,0,0,0,1,1,0,0,1,1,0,0,0
7250,11,17,4,0.48,0.55,0.0896,33.0,498,0,0,0,1,1,0,0,1,1,0,0,0
7251,11,18,4,0.46,0.63,0.1343,24.0,433,0,0,0,1,1,0,0,1,1,0,0,0
7252,11,19,4,0.44,0.67,0.0896,18.0,252,0,0,0,1,1,0,0,1,1,0,0,0
7253,11,20,4,0.42,0.71,0.1045,11.0,209,0,0,0,1,1,0,0,1,1,0,0,0
7254,11,21,4,0.4,0.76,0.1343,4.0,144,0,0,0,1,1,0,0,1,1,0,0,0
7255,11,22,4,0.4,0.82,0.0,21.0,137,0,0,0,1,1,0,0,1,1,0,0,0
7256,11,23,4,0.4,0.82,0.0896,15.0,95,0,0,0,1,1,0,0,1,1,0,0,0
7257,11,0,5,0.4,0.82,0.0,11.0,43,0,0,0,1,1,0,0,1,0,0,0,1
7258,11,1,5,0.4,0.82,0.0,1.0,17,0,0,0,1,1,0,0,1,0,0,0,1
7259,11,2,5,0.4,0.76,0.0,2.0,10,0,0,0,1,1,0,0,1,0,0,0,1
7260,11,3,5,0.38,0.87,0.1642,1.0,8,0,0,0,1,1,0,0,1,0,0,0,1
7261,11,4,5,0.38,0.87,0.0896,1.0,7,0,0,0,1,1,0,0,1,0,0,0,1
7262,11,5,5,0.38,0.87,0.0,0.0,23,0,0,0,1,1,0,0,1,0,0,0,1
7263,11,6,5,0.38,0.87,0.0896,2.0,66,0,0,0,1,1,0,0,1,0,0,0,1
7264,11,7,5,0.4,0.86,0.2239,10.0,245,0,0,0,1,1,0,0,1,0,0,0,1
7265,11,8,5,0.4,0.87,0.3582,8.0,395,0,0,0,1,1,0,0,1,0,0,0,1
7266,11,9,5,0.42,0.71,0.4627,15.0,254,0,0,0,1,1,0,0,1,0,0,0,1
7267,11,10,5,0.42,0.71,0.3284,19.0,134,0,0,0,1,1,0,0,1,0,0,0,1
7268,11,11,5,0.44,0.67,0.4478,34.0,162,0,0,0,1,1,0,0,1,0,0,0,1
7269,11,12,5,0.48,0.55,0.4925,44.0,197,0,0,0,1,1,0,0,1,0,0,0,1
7270,11,13,5,0.44,0.51,0.4179,33.0,194,0,0,0,1,1,0,0,1,1,0,0,0
7271,11,14,5,0.44,0.47,0.2985,54.0,201,0,0,0,1,1,0,0,1,1,0,0,0
7272,11,15,5,0.46,0.44,0.3881,45.0,237,0,0,0,1,1,0,0,1,1,0,0,0
7273,11,16,5,0.46,0.36,0.3881,53.0,290,0,0,0,1,1,0,0,1,1,0,0,0
7274,11,17,5,0.42,0.38,0.3582,42.0,480,0,0,0,1,1,0,0,1,1,0,0,0
7275,11,18,5,0.42,0.32,0.4627,35.0,374,0,0,0,1,1,0,0,1,1,0,0,0
7276,11,19,5,0.4,0.37,0.3582,14.0,196,0,0,0,1,1,0,0,1,1,0,0,0
7277,11,20,5,0.36,0.43,0.2836,15.0,186,0,0,0,1,1,0,0,1,1,0,0,0
7278,11,21,5,0.34,0.46,0.2537,8.0,123,0,0,0,1,1,0,0,1,1,0,0,0
7279,11,22,5,0.34,0.46,0.3284,6.0,115,0,0,0,1,1,0,0,1,1,0,0,0
7280,11,23,5,0.32,0.49,0.3284,17.0,89,0,0,0,1,1,0,0,1,1,0,0,0
7281,11,0,6,0.32,0.45,0.3582,4.0,52,0,0,0,1,1,0,1,0,1,0,0,0
7282,11,1,6,0.32,0.45,0.2985,5.0,62,0,0,0,1,1,0,1,0,1,0,0,0
7283,11,2,6,0.3,0.52,0.3284,7.0,31,0,0,0,1,1,0,1,0,1,0,0,0
7284,11,3,6,0.3,0.52,0.2985,0.0,8,0,0,0,1,1,0,1,0,1,0,0,0
7285,11,4,6,0.28,0.56,0.3284,3.0,8,0,0,0,1,1,0,1,0,1,0,0,0
7286,11,5,6,0.26,0.6,0.3284,0.0,5,0,0,0,1,1,0,1,0,1,0,0,0
7287,11,6,6,0.26,0.6,0.2537,3.0,23,0,0,0,1,1,0,1,0,1,0,0,0
7288,11,7,6,0.26,0.6,0.2836,3.0,34,0,0,0,1,1,0,1,0,1,0,0,0
7289,11,8,6,0.28,0.56,0.3284,4.0,84,0,0,0,1,1,0,1,0,1,0,0,0
7290,11,9,6,0.3,0.56,0.2985,30.0,141,0,0,0,1,1,0,1,0,1,0,0,0
7291,11,10,6,0.32,0.53,0.2537,56.0,227,0,0,0,1,1,0,1,0,1,0,0,0
7292,11,11,6,0.36,0.46,0.1045,69.0,238,0,0,0,1,1,0,1,0,1,0,0,0
7293,11,12,6,0.36,0.46,0.1642,137.0,372,0,0,0,1,1,0,1,0,1,0,0,0
7294,11,13,6,0.4,0.37,0.1045,139.0,355,0,0,0,1,1,0,1,0,1,0,0,0
7295,11,14,6,0.42,0.35,0.1343,139.0,386,0,0,0,1,1,0,1,0,1,0,0,0
7296,11,15,6,0.4,0.37,0.194,139.0,343,0,0,0,1,1,0,1,0,1,0,0,0
7297,11,16,6,0.4,0.4,0.2239,128.0,335,0,0,0,1,1,0,1,0,1,0,0,0
7298,11,17,6,0.38,0.4,0.1642,100.0,334,0,0,0,1,1,0,1,0,1,0,0,0
